Executing whmapi1 listaccts search= searchtype=owner
                MX: [('hssg.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:   lijecnik.hr
                 A: ['178.218.166.201']
                MX: [('lijecnik.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: shop.ljekarnik.hr
                 A: ['178.218.166.201']
                MX: [('shop.ljekarnik.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:  ljekarnik.hr
                 A: ['23.227.38.32']
                MX: [('mail.ljekarnik.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"MS=ms83451045 "', '"google-site-verification=gbg8VE7dMkQUoBaoznbAZPjsl8I0v5uPn7ZtynLLNlM"', '"v=spf1 include:shops.shopify.com include: mojsite.com include:spf.mandrillapp.com ~all"']
D:  relux-bn.com
                 A: ['178.218.165.53']
                MX: [('relux-bn.com', ['178.218.165.53'])]
                NS: [('ns1.ulimitserver.com', '178.218.172.170'), ('ns2.ulimitserver.com', '178.218.165.190')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: dubrovnikgardens.com
                 A: ['178.218.166.201']
                MX: [('dubrovnikgardens.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: optika-vista.hr
                 A: ['178.218.166.201']
                MX: [('mx3.zoho.com', ['204.141.42.52']), ('mx2.zoho.com', ['216.52.72.121']), ('mx.zoho.com', ['204.141.42.121'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"zoho-verification=zb15426531.zmverify.zoho.com"', '"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:     quebox.eu
                 A: ['178.218.166.201']
                MX: [('quebox.eu', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: eyes2check.com
                 A: ['178.218.166.201']
                MX: [('eyes2check.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: provitalis.hr
                 A: ['178.218.166.201']
                MX: [('provitalis.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D: mljet-online.com
                 A: ['178.218.166.201']
                MX: [('mljet-online.com', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all"']
D:    stentor.hr
                 A: ['178.218.166.201']
                MX: [('webmail.stentor.hr', ['213.191.145.254'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"google-site-verification=oe613qKeRll6LiXUahbgwPTxe-kKQlCydIkwfrHgWig"', '"v=spf1 +a +mx +ip4:178.218.166.201 +include:mojsite.com ~all"']
D:      pakom.hr
                 A: ['178.218.166.201']
                MX: [('pakom.hr', ['178.218.166.201'])]
                NS: [('ns1.mojsite.com', '178.218.172.172'), ('ns2.mojsite.com', '178.218.165.165')]
                TXT: ['"v=spf1 +a +mx +ip4:178.218.166.201 ~all"']


ZONES WITH ERRORS:
fksloboda.org
praurija.com
professional-audit.com
pp-pharm.net
creativehouse.rs
mijovic-vukovic.me
aska.org.rs
smartdecisioncompany.com
justcoolcompany.com
goldylures.com
ribnjak-jovanovic.com
svadbarica.rs
navlake.rs
dinogasbg.com
penzijabar.com
mile-metal.com
taxizurichairport.com
cirilicne-komunikacije.rs
kwserbianfoodfestival.com
serbianfoodfestival.com
kwserbianfoodfest.com
dentopedia.info
udps-srb.org
balkandentaljournal.com
dentalpartner.rs
haosanimatori.com
mobilnasestra.rs
wildland.rs
vetlab.rs
vetlab.co.rs
rln-rpm.com
public-affairs.rs
corpopublicaffairs.rs
corpopublicaffairs.com
vstajicns.rs
dchostel.rs
downtowncentralhostel.com
relux-bn.com
mnesailing.com
logiccomputers.rs
krulanovic.rs
ovcina.net
boye.rs
ots-du.hr
dubrovnik-europa.eu
rural-dubrovnik-neretva.hr
dil-93.hr


ZONES WITH TXT ERRORS:

rrcrugby.com
TXTLine: 54 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

pww.com.hr
TXTLine: 267 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

citywallsdubrovnik.hr
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

maric.com.hr
TXTLine: 30 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:188.138.72.172 ~all 

studio-kappo.com
TXTLine: 19 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +include:mail-it0-f51.google.com ~all 

lagneretva.com
TXTLine: 23 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +include:_spf.google.com ~all 

apartments-mlini.eu
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

mobilehomesistria.com
TXTLine: 36 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all 

apartments-bruna-porec.com.hr
TXTLine: 28 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all 

infoverba.com
TXTLine: 41 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

infoverba.hr
TXTLine: 79 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

gostionica-zavala.com
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

dubrovnikluxuryholidays.cn
TXTLine: 23 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

vila-kruna.com
TXTLine: 54 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

mas-vital.hr
TXTLine: 18 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.201.164.195 ~all 

arsvivax.com
TXTLine: 40 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

ljekarnik.hr
TXTLine: 42 
TXTData: v=spf1 include:shops.shopify.com include: mojsite.com include:spf.mandrillapp.com ~all 

vistadays.com
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

udrugaiks.hr
TXTLine: 91 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +a:mail.google.com ~all 

villa-catarina.com
TXTLine: 40 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

commoffice.hr
TXTLine: 18 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

mobile-masseur.com
TXTLine: 21 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.201.164.195 ~all 

no5.hr
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

kopaweb.com
TXTLine: 120 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

najboljiprinter.hr
TXTLine: 25 
TXTData: v=spf1 a mx include:mojsite.com ?all 

istriahome.com
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

croatiaserver.com
TXTLine: 45 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

vir-apartmani.com
TXTLine: 63 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

edd.hr
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

silo-apartmani.com
TXTLine: 42 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

ms-hydroprotect.com.hr
TXTLine: 18 
TXTData: v=spf1 a mx include:mojsite.com ?all 

hdnd.hr
TXTLine: 24 
TXTData: v=spf1 a mx include:mojsite.com ?all 

zavod135.com
TXTLine: 41 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

grak.hr
TXTLine: 33 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +a:mail.google.com ~all 

mojapartman.hr
TXTLine: 31 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all 

mobilheimeistrien.com
TXTLine: 28 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all 

mindel.hr
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

adriaticdent.it
TXTLine: 21 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

croatiaserver.net
TXTLine: 198 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

cavallinotech.com
TXTLine: 25 
TXTData: v=spf1 a mx include:ulimitserver.com ?all 

integritet-sanacije.hr
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

furia.hr
TXTLine: 41 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

mreznica.info
TXTLine: 73 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

pakom.hr
TXTLine: 152 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

villa-mate.com
TXTLine: 35 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

mobilheimeinistrien.com
TXTLine: 28 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all 

nutriacta.hr
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

asistent24.hr
TXTLine: 35 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.165.228 ~all 

subing.hr
TXTLine: 80 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

meus-vital.hr
TXTLine: 19 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.201.164.195 ~all 

komunikacijskiured.hr
TXTLine: 18 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

peti-kvadrant.hr
TXTLine: 41 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

police.hr
TXTLine: 93 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

electron-audio.com
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

dc-filo.com
TXTLine: 40 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.164.196 ~all 

ludicemalene.com
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

royal-professional.com
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

kaf-lovrec.hr
TXTLine: 43 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all 

5th-quadrant.com
TXTLine: 41 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

modus-interijeri.hr
TXTLine: 42 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

akasa.com.hr
TXTLine: 18 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:83.169.60.57 ~all 

flowing.hr
TXTLine: 24 
TXTData: v=spf1 a mx include:mojsite.com ?all 

imured.hr
TXTLine: 17 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

lawoffice-gll.hr
TXTLine: 19 
TXTData: v=spf1 include:spf.protection.outlook.com -all 

camping-croatia.com
TXTLine: 95 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

pod-dubon.com
TXTLine: 53 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

stancija-zavod.com
TXTLine: 40 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

iznajmljivaci20.com
TXTLine: 17 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all 

adriaticdent.com
TXTLine: 21 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

dnz-mladi.com
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

odvjetnica-maslek.hr
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +include:zoho.com ~all 

eurolimbus.hr
TXTLine: 18 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +include:_spf.google.com ~all 

adriaticdent.de
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

vendomat.hr
TXTLine: 54 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

lijecnik.hr
TXTLine: 70 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

dunea.hr
TXTLine: 18 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +include:_spf.google.com ~all 

kontin.info
TXTLine: 17 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all 

mobilehomesinistria.com
TXTLine: 28 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all 

yummyspilledbeans.com
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

cerash.com
TXTLine: 112 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

ivankakontin.com
TXTLine: 17 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all 

apartment-ancora.com.hr
TXTLine: 24 
TXTData: v=spf1 a mx include:mojsite.com ?all 

dubrovnikfestiwine.com
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

sonesta.hr
TXTLine: 40 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

ostaniuzmene.com
TXTLine: 19 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

dpkm.org
TXTLine: 23 
TXTData: v=spf1 include:_spf.google.com ~all 

campingpolidor.com
TXTLine: 19 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

apartmani-istrapuntizela.com
TXTLine: 28 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all 

me-dent.eu
TXTLine: 105 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

villa-sofia.net
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

kajzer-dom.hr
TXTLine: 30 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

commoffice.co
TXTLine: 18 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

poliklinika-provita.hr
TXTLine: 45 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

filologic.hr
TXTLine: 24 
TXTData: v=spf1 a mx include:mojsite.com ?all 

bastionsplit.com
TXTLine: 37 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

koristankod.hr
TXTLine: 17 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +include:relays.webhost-mail.com +ip4:50.22.11.17 +include:hostmonster.com ~all 

prikaz.eu
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

kajzer-dom.com
TXTLine: 36 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

planetaudio.hr
TXTLine: 22 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.173.20 ~all 

volonteri.hr
TXTLine: 38 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +a:mail.google.com ~all 

beautyart.hr
TXTLine: 92 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

autoskola-retrovizor.hr
TXTLine: 42 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

petica.hr
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

odvjetnik-tokic-dubrovnik.com
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

adriaticdent.eu
TXTLine: 40 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

mljet-online.com
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:89.145.113.188 ~all 

filo.hr
TXTLine: 24 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 +ip4:178.218.164.196 ~all 

strojometal.hr
TXTLine: 42 
TXTData: v=spf1 +a +mx +ip4:178.218.166.201 ~all 

minibusworld.eu
TXTLine: 24 
TXTData: v=spf1 a mx include:mojsite.com ?all 


ZONES WITH MX ERRORS:

matica-hrvatska-dubrovnik.com
MXData: {'name': 'matica-hrvatska-dubrovnik.com.', 'exchange': 'matica-hrvatska-dubrovnik.com', 'Line': 18, 'ttl': 14400, 'type': 'MX', 'class': 'IN', 'preference': 0} 
MXLine: 18 
mailData: {'cname': 'matica-hrvatska-dubrovnik.com', 'name': 'mail.matica-hrvatska-dubrovnik.com.', 'ttl': 14400, 'Line': 20, 'type': 'CNAME', 'class': 'IN'} 
mailLine: 20 

pww.com.hr
MXData: {'name': 'pww.com.hr.', 'exchange': 'pww.com.hr', 'Line': 13, 'ttl': 14400, 'type': 'MX', 'class': 'IN', 'preference': 0} 
MXLine: 13 
mailData: {'cname': 'pww.com.hr', 'name': 'mail.pww.com.hr.', 'ttl': 14400, 'Line': 14, 'type': 'CNAME', 'class': 'IN'} 
mailLine: 14 

flashexplained.com
MXData: {'name': 'flashexplained.com.', 'exchange': 'flashexplained.com', 'Line': 18, 'ttl': 14400, 'type': 'MX', 'class': 'IN', 'preference': 0} 
MXLine: 18 
mailData: {'cname': 'flashexplained.com', 'name': 'mail.flashexplained.com.', 'ttl': 14400, 'Line': 20, 'type': 'CNAME', 'class': 'IN'} 
mailLine: 20 

vistadays.com
MXData: {'name': 'vistadays.com.', 'exchange': 'vistadays.com', 'Line': 18, 'ttl': 14400, 'type': 'MX', 'class': 'IN', 'preference': 0} 
MXLine: 18 
mailData: {'cname': 'vistadays.com', 'name': 'mail.vistadays.com.', 'ttl': 14400, 'Line': 20, 'type': 'CNAME', 'class': 'IN'} 
mailLine: 20 

beautyart.hr
MXData: {'name': 'beautyart.hr.', 'exchange': 'beautyart.hr', 'Line': 14, 'ttl': 14400, 'type': 'MX', 'class': 'IN', 'preference': 0} 
MXLine: 14 
mailData: {'cname': 'beautyart.hr', 'name': 'mail.beautyart.hr.', 'ttl': 14400, 'Line': 15, 'type': 'CNAME', 'class': 'IN'} 
mailLine: 15 

villas-podgora.com
MXData: {'name': 'villas-podgora.com.', 'exchange': 'villas-podgora.com', 'Line': 18, 'ttl': 14400, 'type': 'MX', 'class': 'IN', 'preference': 0} 
MXLine: 18 
mailData: {'cname': 'villas-podgora.com', 'name': 'mail.villas-podgora.com.', 'ttl': 14400, 'Line': 20, 'type': 'CNAME', 'class': 'IN'} 
mailLine: 20 

citywallsdubrovnik.hr
MXData: {'name': 'citywallsdubrovnik.hr.', 'exchange': 'citywallsdubrovnik.hr', 'Line': 18, 'ttl': 14400, 'type': 'MX', 'class': 'IN', 'preference': 0} 
